iso3,month,monthly_displacement
LBN,2022-03-01,0.0
LBN,2022-04-01,0.0
LBN,2022-05-01,0.0
LBN,2022-06-01,8.0
LBN,2022-07-01,0.0
LBN,2022-08-01,0.0
LBN,2022-09-01,0.0
LBN,2022-10-01,0.0
LBN,2022-11-01,0.0
LBN,2022-12-01,0.0
LBN,2023-01-01,0.0
LBN,2023-02-01,0.0
LBN,2023-03-01,0.0
LBN,2023-04-01,0.0
LBN,2023-05-01,0.0
LBN,2023-06-01,0.0
LBN,2023-07-01,14550.300000000001
LBN,2023-08-01,33950.700000000004
LBN,2023-09-01,13389.0
LBN,2023-10-01,0.0
LBN,2023-11-01,0.0
LBN,2023-12-01,3118.0
LBN,2024-01-01,10165.9999995
LBN,2024-02-01,4936.9999997
LBN,2024-03-01,5129.5000002
LBN,2024-04-01,3980.5
LBN,2024-05-01,2677.0
LBN,2024-06-01,4265.0
LBN,2024-07-01,3095.4285714
LBN,2024-08-01,15394.285714
LBN,2024-09-01,194107.28574423
LBN,2024-10-01,561470.99999
LBN,2024-11-01,85351.000009
LBN,2024-12-01,0.0
LBN,2025-01-01,13212.8888882
LBN,2025-02-01,11934.2222216
LBN,2025-03-01,13212.8888882
LBN,2025-04-01,893.7362637
LBN,2025-05-01,923.5274724899999
LBN,2025-06-01,893.7362637
LBN,2025-07-01,0.0
LBN,2025-08-01,0.0
LBN,2025-09-01,0.0
LBN,2025-10-01,0.0
LBN,2025-11-01,0.0
LBN,2025-12-01,0.0
LBN,2026-01-01,0.0
LBN,2026-02-01,0.0
LBN,2026-03-01,2102446.9999
LBN,2026-04-01,0.0
LBR,2018-01-01,0.0
LBR,2018-02-01,0.0
LBR,2018-03-01,0.0
LBR,2018-04-01,0.0
LBR,2018-05-01,0.0
LBR,2018-06-01,0.0
LBR,2018-07-01,0.0
LBR,2018-08-01,0.0
LBR,2018-09-01,0.0
LBR,2018-10-01,0.0
LBR,2018-11-01,0.0
LBR,2018-12-01,0.0
LBR,2019-01-01,0.0
LBR,2019-02-01,0.0
LBR,2019-03-01,0.0
LBR,2019-04-01,0.0
LBR,2019-05-01,0.0
LBR,2019-06-01,0.0
LBR,2019-07-01,0.0
LBR,2019-08-01,0.0
LBR,2019-09-01,0.0
LBR,2019-10-01,0.0
LBR,2019-11-01,0.0
LBR,2019-12-01,0.0
LBR,2020-01-01,0.0
LBR,2020-02-01,0.0
LBR,2020-03-01,0.0
LBR,2020-04-01,0.0
LBR,2020-05-01,0.0
LBR,2020-06-01,0.0
LBR,2020-07-01,0.0
LBR,2020-08-01,0.0
LBR,2020-09-01,0.0
LBR,2020-10-01,0.0
LBR,2020-11-01,0.0
LBR,2020-12-01,0.0
LBR,2021-01-01,0.0
LBR,2021-02-01,0.0
LBR,2021-03-01,0.0
LBR,2021-04-01,0.0
LBR,2021-05-01,0.0
LBR,2021-06-01,0.0
LBR,2021-07-01,0.0
LBR,2021-08-01,0.0
LBR,2021-09-01,0.0
LBR,2021-10-01,0.0
LBR,2021-11-01,0.0
LBR,2021-12-01,0.0
LBR,2022-01-01,0.0
LBR,2022-02-01,0.0
LBR,2022-03-01,0.0
LBR,2022-04-01,0.0
LBR,2022-05-01,0.0
LBR,2022-06-01,0.0
LBR,2022-07-01,0.0
LBR,2022-08-01,0.0
LBR,2022-09-01,0.0
LBR,2022-10-01,0.0
LBR,2022-11-01,0.0
LBR,2022-12-01,0.0
LBR,2023-01-01,0.0
LBR,2023-02-01,0.0
LBR,2023-03-01,0.0
LBR,2023-04-01,0.0
LBR,2023-05-01,0.0
LBR,2023-06-01,0.0
LBR,2023-07-01,0.0
LBR,2023-08-01,0.0
LBR,2023-09-01,0.0
LBR,2023-10-01,0.0
LBR,2023-11-01,0.0
LBR,2023-12-01,0.0
LBR,2024-01-01,0.0
LBR,2024-02-01,0.0
LBR,2024-03-01,0.0
LBR,2024-04-01,0.0
LBR,2024-05-01,0.0
LBR,2024-06-01,0.0
LBR,2024-07-01,0.0
LBR,2024-08-01,0.0
LBR,2024-09-01,0.0
LBR,2024-10-01,0.0
LBR,2024-11-01,0.0
LBR,2024-12-01,0.0
LBR,2025-01-01,0.0
LBR,2025-02-01,0.0
LBR,2025-03-01,0.0
LBR,2025-04-01,0.0
LBR,2025-05-01,0.0
LBR,2025-06-01,0.0
LBR,2025-07-01,0.0
LBR,2025-08-01,0.0
LBR,2025-09-01,0.0
LBR,2025-10-01,0.0
LBR,2025-11-01,0.0
LBR,2025-12-01,0.0
LBR,2026-01-01,0.0
LBR,2026-02-01,0.0
LBR,2026-03-01,4000.0000004999997
LBR,2026-04-01,0.0
LBY,2018-01-01,0.0
LBY,2018-02-01,0.0
LBY,2018-03-01,0.0
LBY,2018-04-01,12.0
LBY,2018-05-01,868.0
LBY,2018-06-01,744.0
LBY,2018-07-01,0.0
LBY,2018-08-01,6534.799998
LBY,2018-09-01,26139.199992
LBY,2018-10-01,0.0
LBY,2018-11-01,0.0
LBY,2018-12-01,0.0
LBY,2019-01-01,0.0
LBY,2019-02-01,0.0
LBY,2019-03-01,445.00000000999995
LBY,2019-04-01,50.00000001
LBY,2019-05-01,0.0
LBY,2019-06-01,354.99999990000003
LBY,2019-07-01,0.0
LBY,2019-08-01,19628.980768
LBY,2019-09-01,13603.019230529999
LBY,2019-10-01,0.0
LBY,2019-11-01,0.0
LBY,2019-12-01,1600.00000013
LBY,2020-01-01,547.0588235399999
LBY,2020-02-01,2644.11764711
LBY,2020-03-01,1458.82352944
LBY,2020-04-01,6825.0
LBY,2020-05-01,0.0
LBY,2020-06-01,27750.0
LBY,2020-07-01,0.0
LBY,2020-08-01,0.0
LBY,2020-09-01,0.0
LBY,2020-10-01,0.0
LBY,2020-11-01,0.0
LBY,2020-12-01,0.0
LBY,2021-01-01,0.0
LBY,2021-02-01,0.0
LBY,2021-03-01,0.0
LBY,2021-04-01,0.0
LBY,2021-05-01,0.0
LBY,2021-06-01,0.0
LBY,2021-07-01,0.0
LBY,2021-08-01,0.0
LBY,2021-09-01,0.0
LBY,2021-10-01,0.0
LBY,2021-11-01,0.0
LBY,2021-12-01,0.0
LBY,2022-01-01,0.0
LBY,2022-02-01,0.0
LBY,2022-03-01,0.0
LBY,2022-04-01,0.0
LBY,2022-05-01,0.0
LBY,2022-06-01,0.0
LBY,2022-07-01,0.0
LBY,2022-08-01,364.0
LBY,2022-09-01,0.0
LBY,2022-10-01,0.0
LBY,2022-11-01,0.0
LBY,2022-12-01,0.0
LBY,2023-01-01,0.0
LBY,2023-02-01,0.0
LBY,2023-03-01,0.0
LBY,2023-04-01,112.0
LBY,2023-05-01,280.0
LBY,2023-06-01,0.0
LBY,2023-07-01,0.0
LBY,2023-08-01,1310.0
LBY,2023-09-01,0.0
LBY,2023-10-01,0.0
LBY,2023-11-01,0.0
LBY,2023-12-01,0.0
LBY,2024-01-01,0.0
LBY,2024-02-01,0.0
LBY,2024-03-01,0.0
LBY,2024-04-01,0.0
LBY,2024-05-01,112.0
LBY,2024-06-01,0.0
LBY,2024-07-01,224.0
LBY,2024-08-01,0.0
LBY,2024-09-01,0.0
LBY,2024-10-01,0.0
LBY,2024-11-01,0.0
LBY,2024-12-01,0.0
LBY,2025-01-01,0.0
LBY,2025-02-01,0.0
LBY,2025-03-01,0.0
LBY,2025-04-01,0.0
LBY,2025-05-01,1120.0
LBY,2025-06-01,0.0
LBY,2025-07-01,0.0
LBY,2025-08-01,0.0
LBY,2025-09-01,0.0
LBY,2025-10-01,0.0
LBY,2025-11-01,0.0
LBY,2025-12-01,0.0
LBY,2026-01-01,0.0
LBY,2026-02-01,0.0
LBY,2026-03-01,0.0
LBY,2026-04-01,0.0
LKA,2018-01-01,0.0
LKA,2018-02-01,0.0
LKA,2018-03-01,0.0
LKA,2018-04-01,0.0
LKA,2018-05-01,0.0
LKA,2018-06-01,0.0
LKA,2018-07-01,0.0
LKA,2018-08-01,0.0
LKA,2018-09-01,0.0
LKA,2018-10-01,0.0
LKA,2018-11-01,0.0
LKA,2018-12-01,0.0
LKA,2019-01-01,0.0
LKA,2019-02-01,0.0
LKA,2019-03-01,0.0
LKA,2019-04-01,2790.0000001999997
LKA,2019-05-01,0.0
LKA,2019-06-01,0.0
LKA,2019-07-01,0.0
LKA,2019-08-01,0.0
LKA,2019-09-01,0.0
LKA,2019-10-01,0.0
LKA,2019-11-01,0.0
LKA,2019-12-01,0.0
LKA,2020-01-01,0.0
LKA,2020-02-01,0.0
LKA,2020-03-01,0.0
LKA,2020-04-01,0.0
LKA,2020-05-01,0.0
LKA,2020-06-01,0.0
LKA,2020-07-01,0.0
LKA,2020-08-01,0.0
LKA,2020-09-01,0.0
LKA,2020-10-01,0.0
LKA,2020-11-01,0.0
LKA,2020-12-01,0.0
LKA,2021-01-01,0.0
LKA,2021-02-01,0.0
LKA,2021-03-01,0.0
LKA,2021-04-01,0.0
LKA,2021-05-01,0.0
LKA,2021-06-01,0.0
LKA,2021-07-01,0.0
LKA,2021-08-01,0.0
LKA,2021-09-01,0.0
LKA,2021-10-01,0.0
LKA,2021-11-01,0.0
LKA,2021-12-01,0.0
LKA,2022-01-01,0.0
LKA,2022-02-01,0.0
LKA,2022-03-01,0.0
LKA,2022-04-01,0.0
LKA,2022-05-01,0.0
LKA,2022-06-01,0.0
LKA,2022-07-01,0.0
LKA,2022-08-01,0.0
LKA,2022-09-01,0.0
LKA,2022-10-01,0.0
LKA,2022-11-01,0.0
LKA,2022-12-01,0.0
LKA,2023-01-01,0.0
LKA,2023-02-01,0.0
LKA,2023-03-01,0.0
LKA,2023-04-01,0.0
LKA,2023-05-01,0.0
LKA,2023-06-01,0.0
LKA,2023-07-01,0.0
LKA,2023-08-01,0.0
LKA,2023-09-01,0.0
LKA,2023-10-01,0.0
LKA,2023-11-01,0.0
LKA,2023-12-01,0.0
LKA,2024-01-01,0.0
LKA,2024-02-01,0.0
LKA,2024-03-01,0.0
LKA,2024-04-01,0.0
LKA,2024-05-01,0.0
LKA,2024-06-01,0.0
LKA,2024-07-01,0.0
LKA,2024-08-01,0.0
LKA,2024-09-01,0.0
LKA,2024-10-01,0.0
LKA,2024-11-01,0.0
LKA,2024-12-01,0.0
LKA,2025-01-01,0.0
LKA,2025-02-01,0.0
LKA,2025-03-01,0.0
LKA,2025-04-01,0.0
LKA,2025-05-01,0.0
LKA,2025-06-01,0.0
LKA,2025-07-01,0.0
LKA,2025-08-01,0.0
LKA,2025-09-01,0.0
LKA,2025-10-01,0.0
LKA,2025-11-01,0.0
LKA,2025-12-01,0.0
LKA,2026-01-01,0.0
LKA,2026-02-01,0.0
LKA,2026-03-01,0.0
LKA,2026-04-01,0.0
MDG,2018-01-01,0.0
MDG,2018-02-01,0.0
MDG,2018-03-01,0.0
MDG,2018-04-01,0.0
MDG,2018-05-01,450.0
MDG,2018-06-01,0.0
MDG,2018-07-01,0.0
MDG,2018-08-01,0.0
MDG,2018-09-01,0.0
MDG,2018-10-01,0.0
MDG,2018-11-01,0.0
MDG,2018-12-01,0.0
MDG,2019-01-01,0.0
MDG,2019-02-01,0.0
MDG,2019-03-01,0.0
MDG,2019-04-01,0.0
MDG,2019-05-01,0.0
MDG,2019-06-01,0.0
MDG,2019-07-01,0.0
MDG,2019-08-01,0.0
MDG,2019-09-01,0.0
MDG,2019-10-01,0.0
MDG,2019-11-01,0.0
MDG,2019-12-01,0.0
MDG,2020-01-01,0.0
MDG,2020-02-01,0.0
MDG,2020-03-01,0.0
MDG,2020-04-01,0.0
MDG,2020-05-01,0.0
MDG,2020-06-01,0.0
MDG,2020-07-01,0.0
MDG,2020-08-01,0.0
MDG,2020-09-01,0.0
MDG,2020-10-01,0.0
MDG,2020-11-01,0.0
MDG,2020-12-01,0.0
MDG,2021-01-01,0.0
MDG,2021-02-01,0.0
MDG,2021-03-01,0.0
MDG,2021-04-01,0.0
MDG,2021-05-01,0.0
MDG,2021-06-01,0.0
MDG,2021-07-01,0.0
MDG,2021-08-01,0.0
MDG,2021-09-01,0.0
MDG,2021-10-01,0.0
MDG,2021-11-01,0.0
MDG,2021-12-01,0.0
MDG,2022-01-01,0.0
MDG,2022-02-01,0.0
MDG,2022-03-01,0.0
MDG,2022-04-01,0.0
MDG,2022-05-01,0.0
MDG,2022-06-01,0.0
MDG,2022-07-01,0.0
MDG,2022-08-01,0.0
MDG,2022-09-01,0.0
MDG,2022-10-01,0.0
MDG,2022-11-01,0.0
MDG,2022-12-01,0.0
MDG,2023-01-01,0.0
MDG,2023-02-01,0.0
MDG,2023-03-01,0.0
MDG,2023-04-01,0.0
MDG,2023-05-01,0.0
MDG,2023-06-01,0.0
MDG,2023-07-01,0.0
MDG,2023-08-01,0.0
MDG,2023-09-01,0.0
MDG,2023-10-01,0.0
MDG,2023-11-01,0.0
MDG,2023-12-01,0.0
MDG,2024-01-01,0.0
MDG,2024-02-01,0.0
MDG,2024-03-01,0.0
MDG,2024-04-01,0.0
MDG,2024-05-01,0.0
MDG,2024-06-01,0.0
MDG,2024-07-01,0.0
MDG,2024-08-01,0.0
MDG,2024-09-01,180.0
MDG,2024-10-01,0.0
MDG,2024-11-01,0.0
MDG,2024-12-01,0.0
MDG,2025-01-01,0.0
MDG,2025-02-01,0.0
MDG,2025-03-01,0.0
MDG,2025-04-01,0.0
MDG,2025-05-01,0.0
MDG,2025-06-01,0.0
MDG,2025-07-01,0.0
MDG,2025-08-01,0.0
MDG,2025-09-01,0.0
MDG,2025-10-01,0.0
MDG,2025-11-01,0.0
MDG,2025-12-01,0.0
MDG,2026-01-01,0.0
MDG,2026-02-01,0.0
MDG,2026-03-01,0.0
MDG,2026-04-01,0.0
MEX,2018-01-01,0.0
MEX,2018-02-01,0.0
MEX,2018-03-01,0.0
MEX,2018-04-01,0.0
MEX,2018-05-01,0.0
MEX,2018-06-01,0.0
MEX,2018-07-01,0.0
MEX,2018-08-01,0.0
MEX,2018-09-01,0.0
MEX,2018-10-01,0.0
MEX,2018-11-01,0.0
MEX,2018-12-01,0.0
MEX,2019-01-01,1079.36363642
MEX,2019-02-01,974.90909096
MEX,2019-03-01,1079.36363642
MEX,2019-04-01,1044.5454546
MEX,2019-05-01,1079.36363642
MEX,2019-06-01,1044.5454546
MEX,2019-07-01,1079.36363642
MEX,2019-08-01,1079.36363642
MEX,2019-09-01,2415.51319636
MEX,2019-10-01,2208.39589434
MEX,2019-11-01,905.27272732
MEX,2019-12-01,0.0
MEX,2020-01-01,193.78125
MEX,2020-02-01,312.203125
MEX,2020-03-01,333.734375
MEX,2020-04-01,322.96875
MEX,2020-05-01,333.734375
MEX,2020-06-01,322.96875
MEX,2020-07-01,247.609375
MEX,2020-08-01,0.0
MEX,2020-09-01,0.0
MEX,2020-10-01,0.0
MEX,2020-11-01,0.0
MEX,2020-12-01,0.0
MEX,2021-01-01,0.0
MEX,2021-02-01,0.0
MEX,2021-03-01,211.7238494
MEX,2021-04-01,3175.8577410000003
MEX,2021-05-01,3281.7196657
MEX,2021-06-01,3175.8577410000003
MEX,2021-07-01,3281.7196657
MEX,2021-08-01,3281.7196657
MEX,2021-09-01,3175.8577410000003
MEX,2021-10-01,3281.7196657
MEX,2021-11-01,2434.8242681
MEX,2021-12-01,0.0
MEX,2022-01-01,556.0075188
MEX,2022-02-01,468.36842099999996
MEX,2022-03-01,702.7293232999999
MEX,2022-04-01,513.6090224999999
MEX,2022-05-01,1182.7293233999999
MEX,2022-06-01,628.60902255
MEX,2022-07-01,4771.7293235
MEX,2022-08-01,499.72932324999994
MEX,2022-09-01,711.4887217999999
MEX,2022-10-01,277.0
MEX,2022-11-01,496.0
MEX,2022-12-01,310.0
MEX,2023-01-01,0.0
MEX,2023-02-01,0.0
MEX,2023-03-01,0.0
MEX,2023-04-01,0.0
MEX,2023-05-01,0.0
MEX,2023-06-01,0.0
MEX,2023-07-01,0.0
MEX,2023-08-01,267.0
MEX,2023-09-01,332.0
MEX,2023-10-01,0.0
MEX,2023-11-01,225.0
MEX,2023-12-01,0.0
MEX,2024-01-01,2337.0000004
MEX,2024-02-01,0.0
MEX,2024-03-01,42.0
MEX,2024-04-01,850.0
MEX,2024-05-01,672.0
MEX,2024-06-01,4387.0
MEX,2024-07-01,907.00000003
MEX,2024-08-01,270.16666667
MEX,2024-09-01,1676.77838818
MEX,2024-10-01,1245.1098899600001
MEX,2024-11-01,1304.9450548
MEX,2024-12-01,3727.999999
MEX,2025-01-01,395.650909175
MEX,2025-02-01,128.845982524
MEX,2025-03-01,303.650909212
MEX,2025-04-01,437.73779158
MEX,2025-05-01,476.6290513
MEX,2025-06-01,895.73779155
MEX,2025-07-01,452.51794034
MEX,2025-08-01,592.7401624
MEX,2025-09-01,444.7377916
MEX,2025-10-01,595.650909184
MEX,2025-11-01,1035.307331554
MEX,2025-12-01,372.793429585
MEX,2026-01-01,288.0
MEX,2026-02-01,218.44827586
MEX,2026-03-01,446.55172412999997
MEX,2026-04-01,0.0
MLI,2018-01-01,0.0
MLI,2018-02-01,0.0
MLI,2018-03-01,0.0
MLI,2018-04-01,0.0
MLI,2018-05-01,0.0
MLI,2018-06-01,0.0
MLI,2018-07-01,0.0
MLI,2018-08-01,0.0
MLI,2018-09-01,8159.767442
MLI,2018-10-01,25295.2790702
MLI,2018-11-01,24479.302326
MLI,2018-12-01,12239.651163
MLI,2019-01-01,14255.7534247
MLI,2019-02-01,12876.1643836
MLI,2019-03-01,14255.7534247
MLI,2019-04-01,13795.890411
MLI,2019-05-01,14255.7534247
MLI,2019-06-01,13795.890411
MLI,2019-07-01,14255.7534247
MLI,2019-08-01,14255.7534247
MLI,2019-09-01,13795.890411
MLI,2019-10-01,14255.7534247
MLI,2019-11-01,13795.890411
MLI,2019-12-01,14255.7534247
MLI,2020-01-01,5727.0028655
MLI,2020-02-01,9769.5931235
MLI,2020-03-01,10443.3581665
MLI,2020-04-01,10106.475645
MLI,2020-05-01,10443.3581665
MLI,2020-06-01,10106.475645
MLI,2020-07-01,10443.3581665
MLI,2020-08-01,10443.3581665
MLI,2020-09-01,10106.475645
MLI,2020-10-01,10443.3581665
MLI,2020-11-01,10106.475645
MLI,2020-12-01,21495.841913800003
MLI,2021-01-01,21997.4747476
MLI,2021-02-01,19868.6868688
MLI,2021-03-01,21997.4747476
MLI,2021-04-01,21287.878788
MLI,2021-05-01,21997.4747476
MLI,2021-06-01,21287.878788
MLI,2021-07-01,0.0
MLI,2021-08-01,0.0
MLI,2021-09-01,0.0
MLI,2021-10-01,0.0
MLI,2021-11-01,0.0
MLI,2021-12-01,0.0
MLI,2022-01-01,0.0
MLI,2022-02-01,0.0
MLI,2022-03-01,0.0
MLI,2022-04-01,0.0
MLI,2022-05-01,0.0
MLI,2022-06-01,0.0
MLI,2022-07-01,0.0
MLI,2022-08-01,0.0
MLI,2022-09-01,0.0
MLI,2022-10-01,0.0
MLI,2022-11-01,0.0
MLI,2022-12-01,0.0
MLI,2023-01-01,23611.99999666
MLI,2023-02-01,17635.6363642
MLI,2023-03-01,23860.4151977
MLI,2023-04-01,13056.61510815
MLI,2023-05-01,9091.9333329
MLI,2023-06-01,8234.01538476
MLI,2023-07-01,7995.056431739999
MLI,2023-08-01,4919.71279811
MLI,2023-09-01,160.6153846
MLI,2023-10-01,3819.0
MLI,2023-11-01,15964.0
MLI,2023-12-01,11790.0
MLI,2024-01-01,57409.09890595
MLI,2024-02-01,45602.80220215
MLI,2024-03-01,11257.09890275
MLI,2024-04-01,31046.0
MLI,2024-05-01,31113.0
MLI,2024-06-01,1879.0
MLI,2024-07-01,10287.0
MLI,2024-08-01,1274.0
MLI,2024-09-01,0.0
MLI,2024-10-01,0.0
MLI,2024-11-01,231.0
MLI,2024-12-01,1038.0
MLI,2025-01-01,15514.000002288
MLI,2025-02-01,8507.99999999
MLI,2025-03-01,10031.0
MLI,2025-04-01,1740.0
MLI,2025-05-01,18354.0
MLI,2025-06-01,16649.0
MLI,2025-07-01,1938.0
MLI,2025-08-01,4267.0
MLI,2025-09-01,7670.0
MLI,2025-10-01,12836.4935055
MLI,2025-11-01,8321.025974
MLI,2025-12-01,5832.48052
MLI,2026-01-01,1000.0
MLI,2026-02-01,0.0
MLI,2026-03-01,0.0
MLI,2026-04-01,0.0
MMR,2018-01-01,0.0
MMR,2018-02-01,0.0
MMR,2018-03-01,1782.5
MMR,2018-04-01,5602.954546
MMR,2018-05-01,3850.7954548
MMR,2018-06-01,8.75
MMR,2018-07-01,3800.0000005
MMR,2018-08-01,6260.0000003000005
MMR,2018-09-01,2025.1612904600001
MMR,2018-10-01,2239.45409448
MMR,2018-11-01,1365.3846154999999
MMR,2018-12-01,5745.30973428
MMR,2019-01-01,5724.58567894
MMR,2019-02-01,7141.13408434
MMR,2019-03-01,7469.9705012800005
MMR,2019-04-01,108.0
MMR,2019-05-01,0.0
MMR,2019-06-01,1600.0
MMR,2019-07-01,5900.0
MMR,2019-08-01,8000.0000001
MMR,2019-09-01,3700.0
MMR,2019-10-01,369.0
MMR,2019-11-01,3113.0
MMR,2019-12-01,6109.99999941
MMR,2020-01-01,966.4893667000001
MMR,2020-02-01,9307.7833078
MMR,2020-03-01,16819.36815445
MMR,2020-04-01,3114.07573145
MMR,2020-05-01,9527.2579618
MMR,2020-06-01,12513.15286686
MMR,2020-07-01,9291.25796338
MMR,2020-08-01,1059.2579617000001
MMR,2020-09-01,15247.66899724
MMR,2020-10-01,8372.74183294
MMR,2020-11-01,6126.9458598599995
MMR,2020-12-01,9098.0000001
MMR,2021-01-01,4308.0882342
MMR,2021-02-01,3891.1764696
MMR,2021-03-01,13101.2899888
MMR,2021-04-01,126786.51027730001
MMR,2021-05-01,34358.155380000004
MMR,2021-06-01,35732.10377
MMR,2021-07-01,46972.507229
MMR,2021-08-01,50459.326843
MMR,2021-09-01,57051.818954999995
MMR,2021-10-01,47877.0250409
MMR,2021-11-01,73835.1300813
MMR,2021-12-01,20683.8676442
MMR,2022-01-01,66305.20429200001
MMR,2022-02-01,67740.047776
MMR,2022-03-01,75374.85117200001
MMR,2022-04-01,69380.18598499999
MMR,2022-05-01,58738.475200999994
MMR,2022-06-01,35345.76453
MMR,2022-07-01,36523.956680999996
MMR,2022-08-01,36523.956680999996
MMR,2022-09-01,32485.268217
MMR,2022-10-01,25273.2565059
MMR,2022-11-01,20062.143771
MMR,2022-12-01,4699.8892125
MMR,2023-01-01,87794.8275794
MMR,2023-02-01,99025.172416
MMR,2023-03-01,117955.000003
MMR,2023-04-01,44412.5
MMR,2023-05-01,29362.5
MMR,2023-06-01,37075.0
MMR,2023-07-01,68128.333336
MMR,2023-08-01,35346.666669
MMR,2023-09-01,42275.0
MMR,2023-10-01,120506.08106
MMR,2023-11-01,640005.4053
MMR,2023-12-01,471813.513512
MMR,2024-01-01,76687.5
MMR,2024-02-01,171462.5
MMR,2024-03-01,119662.5
MMR,2024-04-01,159337.500008
MMR,2024-05-01,143975.0
MMR,2024-06-01,118500.0
MMR,2024-07-01,84450.0
MMR,2024-08-01,95650.0
MMR,2024-09-01,116600.0
MMR,2024-10-01,31775.0
MMR,2024-11-01,67125.0
MMR,2024-12-01,46675.0
MMR,2025-01-01,0.0
MMR,2025-02-01,1962.5
MMR,2025-03-01,937.5
MMR,2025-04-01,0.0
MMR,2025-05-01,0.0
MMR,2025-06-01,16.39344262
MMR,2025-07-01,508.19672122
MMR,2025-08-01,508.19672122
MMR,2025-09-01,491.80327859999994
MMR,2025-10-01,9070.69672312
MMR,2025-11-01,24129.30328252
MMR,2025-12-01,28675.40983912
MMR,2026-01-01,51600.0
MMR,2026-02-01,0.0
MMR,2026-03-01,0.0
MMR,2026-04-01,0.0
MOZ,2018-01-01,0.0
MOZ,2018-02-01,0.0
MOZ,2018-03-01,0.0
MOZ,2018-04-01,0.0
MOZ,2018-05-01,50.0
MOZ,2018-06-01,1631.0
MOZ,2018-07-01,0.0
MOZ,2018-08-01,9.0
MOZ,2018-09-01,270.0
MOZ,2018-10-01,0.0
MOZ,2018-11-01,194.0
MOZ,2018-12-01,0.0
MOZ,2019-01-01,30.444444442
MOZ,2019-02-01,8.555555554000001
MOZ,2019-03-01,0.0
MOZ,2019-04-01,0.0
MOZ,2019-05-01,0.0
MOZ,2019-06-01,0.0
MOZ,2019-07-01,0.0
MOZ,2019-08-01,108.0
MOZ,2019-09-01,3146.9999999
MOZ,2019-10-01,132.0
MOZ,2019-11-01,405.99999999
MOZ,2019-12-01,27.0
MOZ,2020-01-01,0.0
MOZ,2020-02-01,0.0
MOZ,2020-03-01,0.0
MOZ,2020-04-01,0.0
MOZ,2020-05-01,0.0
MOZ,2020-06-01,0.0
MOZ,2020-07-01,0.0
MOZ,2020-08-01,0.0
MOZ,2020-09-01,7781.000001
MOZ,2020-10-01,0.0
MOZ,2020-11-01,0.0
MOZ,2020-12-01,0.0
MOZ,2021-01-01,0.0
MOZ,2021-02-01,0.0
MOZ,2021-03-01,4152.0857144
MOZ,2021-04-01,15570.321429
MOZ,2021-05-01,16089.3321433
MOZ,2021-06-01,15570.321429
MOZ,2021-07-01,16089.3321433
MOZ,2021-08-01,16089.3321433
MOZ,2021-09-01,15570.321429
MOZ,2021-10-01,16089.3321433
MOZ,2021-11-01,15570.321429
MOZ,2021-12-01,14532.3000004
MOZ,2022-01-01,10931.4910175
MOZ,2022-02-01,9873.60479
MOZ,2022-03-01,10931.4910175
MOZ,2022-04-01,10578.862275
MOZ,2022-05-01,10931.4910175
MOZ,2022-06-01,5642.05988
MOZ,2022-07-01,0.0
MOZ,2022-08-01,0.0
MOZ,2022-09-01,42391.30434
MOZ,2022-10-01,22608.695648
MOZ,2022-11-01,0.0
MOZ,2022-12-01,0.0
MOZ,2023-01-01,1456.00000014
MOZ,2023-02-01,14507.9999988
MOZ,2023-03-01,3836.9999985
MOZ,2023-04-01,1338.9999999099998
MOZ,2023-05-01,555.00000011
MOZ,2023-06-01,59.00000001
MOZ,2023-07-01,1437.99999987
MOZ,2023-08-01,0.0
MOZ,2023-09-01,4746.0
MOZ,2023-10-01,6058.999999899999
MOZ,2023-11-01,2361.9999998999997
MOZ,2023-12-01,0.0
MOZ,2024-01-01,7503.0000011
MOZ,2024-02-01,96269.00001
MOZ,2024-03-01,29868.999999
MOZ,2024-04-01,49122.0
MOZ,2024-05-01,17733.0000011
MOZ,2024-06-01,440.00000009999997
MOZ,2024-07-01,63.999999998999996
MOZ,2024-08-01,1423.00000011
MOZ,2024-09-01,596.0000001000001
MOZ,2024-10-01,2271.9999999799998
MOZ,2024-11-01,27885.0
MOZ,2024-12-01,7103.0000013
MOZ,2025-01-01,1977.99999991
MOZ,2025-02-01,9471.0
MOZ,2025-03-01,726.9999999
MOZ,2025-04-01,20414.000001
MOZ,2025-05-01,2617.9999999
MOZ,2025-06-01,1611.9999999
MOZ,2025-07-01,59385.999989
MOZ,2025-08-01,6395.9999986
MOZ,2025-09-01,46925.000009999996
MOZ,2025-10-01,73769.999989
MOZ,2025-11-01,111759.99999
MOZ,2025-12-01,3622.0000007
MOZ,2026-01-01,50.999999990000006
MOZ,2026-02-01,166.999999992
MOZ,2026-03-01,0.0
MOZ,2026-04-01,0.0
MWI,2018-01-01,0.0
MWI,2018-02-01,0.0
MWI,2018-03-01,0.0
MWI,2018-04-01,0.0
MWI,2018-05-01,0.0
MWI,2018-06-01,0.0
MWI,2018-07-01,0.0
MWI,2018-08-01,0.0
MWI,2018-09-01,0.0
MWI,2018-10-01,0.0
MWI,2018-11-01,0.0
MWI,2018-12-01,0.0
MWI,2019-01-01,0.0
MWI,2019-02-01,0.0
MWI,2019-03-01,0.0
MWI,2019-04-01,0.0
MWI,2019-05-01,0.0
MWI,2019-06-01,0.0
MWI,2019-07-01,0.0
MWI,2019-08-01,0.0
MWI,2019-09-01,0.0
MWI,2019-10-01,0.0
